place_id,visit_date,visit_time_of_day,visit_nth,reservation,wait_time,visit_purpose,companion_type,auth_method,review_text,selected_keyword,additional_keyword_count,reaction_count
14e66822-dfa1-5a7f-aa2e-1641513934e3,2026-02-28,점심,3,False,바로 입장,일상,혼자,영수증,주말에 꼭 방문하는 곳. 커피와 휘낭시에 모두 맛있어요!! 직원분들도 친절하시고 분위기도 좋아요👍,커피가 맛있어요,4,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2025-10-30,점심,1,,,,,영수증,"근처 요양병원 계시는 엄마 휄체어로 모시고 산책갔다 가벼이 음료구입해보았어요 벤티는 처음방문한거라 , , 군고구마라떼와 카페라떼포장 신호기다리면서 주문하고 앞족에 앉을수있는 곳에서 엄마랑 마시며 천천히움직여보았어요 매장은 작은듯하고 벤트컵이 크던데 내용물도 괜챦은양이라 좋네요 가성비가 좋아요",,0,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2025-09-16,점심,2,,10분 이내,,,영수증,맛있어요,커피가 맛있어요,1,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2025-06-02,저녁,1,False,바로 입장나들이,,친구,결제내역,"음료 마시고 싶으면 집 근처라 자주 가요. 항상 음료에 화이트펄을 따로 추가했는데, 안들어간 것 같아서 안들어갔다고 말씀 드렸거든요. 근데 직원분이 들어간거라고 하셔서 가지고 와서 마시니 일도 들어가있지도 않네요ㅎ... 가성비가 좋아요",,0,1
b9817a60-454c-5627-a13f-f7d81f2b5c18,2025-05-06,아침,1,,,,,결제내역,시원하다,커피가 맛있어요,4,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2024-10-15,점심,1,False,바로 입장,,,영수증,음료 두 잔을 시켰는데 나오는 속도는 상당히 느린 편이었다. 혼자서 일하셔서 그런 것 같다. 율무 아인슈페너를 덜 달게 시켰는데 아주 고급스럽고 맛있었다. 그런데 일반 아인슈페너는 분명히 덜 달게 시켰는데 너무 달아서 시럽이 가라앉아 있는 아랫부분은 거의 먹지 못하고 버렸다. 정말 덜 달게 만들어. 주신 게 맞는지 아니면 그냥 만드신 건지 잘 모르겠다. 그거 빼고는 만족스러웠다. 그리고 더벤티는 번호로만은 쿠폰 적립이 안 되는 듯하다. 무조건 어플을 깔으라고 하는데 그것이 불편하고 메가커피보다 약점이라고 생각된다.,커피가 맛있어요,3,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2025-02-23,점심,4,,,,,결제내역,ㄱㅅ,커피가 맛있어요,0,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2024-11-02,점심,3,,,,,결제내역,ㄱㅅ,커피가 맛있어요,0,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2024-07-26,점심,1,False,바로 입장,일상,혼자,결제내역,비가 갑자기 내려서 잠시 피할겸 들렀습니다 벤티는 얼음이 갈아져 있어서 좋아요 ^^,커피가 맛있어요,0,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2025-01-21,점심,6,,바로 입장,,,영수증,굿 가성비가 좋아요,,0,0
b9817a60-454c-5627-a13f-f7d81f2b5c18,2024-11-24,저녁,1,,,,,영수증,ㅇ,,0,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2026-02-23,점심,1,False,바로 입장나들이아이,,,영수증,아이랑 대학로 걷다가 잠시 쉬려고 들른카페였는데 스키로 장식되어있고~ 차마시면서 앉아 쉬다가기좋은카페 분위기였어요 커피랑 아이스크림 맛있어요 가성비가 좋아요+4,,0,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2025-12-07,저녁,1,False,바로 입장,친목,친구,영수증,"혜화역 근처 카페 더스키 아이스크림, 빙수, 다쿠아즈 등 다양한 메뉴들이 있습니다. 커피도 맛있고 볼카노프스키처럼 열정 넘치는 카페입니다. 차이코프스키 음악을 들으며 도스토옙스키 죄와벌 읽으면 분위기 끝내줄 것 같습니다. 레몬차와 아아 한 잔 들고 산책하러 나왔습니다. 혜화면 역시 낙산공원이죠. 레반도프스키가 훈련할만한 경사와, 계단이 있었지만 오히려 소화 운동이라 좋았고 흐렸지만 칸딘스키도 감탄 할만한 서울 풍경이 아름다웠습니다. 모두 행복하스키~~~",커피가 맛있어요,4,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2025-12-30,저녁,1,False,바로 입장나들이친척・형제자매,,,영수증,바닐라라떼 맛있고 자리가 편해요,커피가 맛있어요,0,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2025-11-01,저녁,1,False,바로 입장,친목,친구,결제내역,키위 주슨지 스무딘지 아주 걸쭉하고 그렇다고 막힘 없이 빨대를 타고 들어오는 부드러움과 적당히 씨의 씹힘. 너무 좋았어요! 빨대를 완전 기울려도 넘어지지 않는 고정감. 완전 99퍼의 키위를 먹는 느낌이었습니다! 완전 최고! 음료가 맛있어요+3,,0,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2026-01-03,점심,1,False,바로 입장여행,,지인·동료,결제내역,디저트가 맛있고 편안한분위기가 좋아요 디저트가 맛있어요+4,,0,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2026-01-03,점심,1,False,바로 입장,친목,친구,영수증,음료가 다양하진 않지만 맛은 괜찮아요 밖에서 봤을때는 괜찮아 보였는데 안에는 SOSO,커피가 맛있어요,1,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2026-02-04,점심,1,False,바로 입장,일상,,영수증,커피가 맛있네요,커피가 맛있어요,0,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2025-12-05,저녁,1,False,바로 입장,일상,지인·동료,영수증,대학로 맛집^^ 양도많고 맛있습니다. 사람들이 많은 이유가 있군요,커피가 맛있어요,3,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2025-12-04,점심,1,,,,,영수증,라떼 맛있어요,커피가 맛있어요,0,0
01782f23-bcfa-5fc8-8349-81f6bb7e9c68,2026-02-12,점심,1,False,바로 입장,일상,혼자,결제내역,,커피가 맛있어요,1,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2026-02-14,점심,1,False,,데이트,연인·배우자,영수증,일단 음료가 맛있어요 샤인머스캣+파인 쥬스 추천합니다 매장도 청결하게 관리하시고 사장님 인상이 좋아 들어왔는데 넘넘 친절하십니다 ^^ 번창하세요 음료가 맛있어요+3,,0,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2026-02-07,점심,1,False,"바로 입장나들이,",데이트,연인·배우자,결제내역,동대문 걸을 때마다 꼭 들리는 곳이에요. 커피도 맛나고 주스도 신선해서 좋은 곳이지요! 꽤 오랜 시간 이 곳에서 열심히 음료 만들어주시는 가족분들 감사합니다!,커피가 맛있어요,3,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2026-02-22,아침,2,False,,,,영수증,샤인머스켓 주스 진짜 온몸에서 기운이 나요! 생선구이 먹고 꼭 들림 음료가 맛있어요,,0,1
120106a3-3a18-5c23-be7a-9620aa62ccc5,2025-12-27,점심,1,,바로 입장,일상,,결제내역,"샤인머스켓파인애플, 딸기바나나 주문 딸기바나나 강추 합니다 바나나가 많이 들어가는 편이어서 달달하니 좋았어요 2층도 있어 마시고 가기 좋아요 음료가 맛있어요",,0,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2025-11-15,점심,1,False,,,,영수증,생과일주스 굿,커피가 맛있어요,2,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2025-12-08,점심,1,False,바로 입장,데이트,친구,결제내역,생선골목에 위치한 작은 커피집,커피가 맛있어요,0,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2025-12-12,점심,3,False,바로 입장,친목,지인·동료,결제내역,맛있어요 가끔 갑니다,커피가 맛있어요,0,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2025-11-04,점심,2,False,10분 이내,친목,친구,결제내역,맛있어요. 좋아요.. 디저트가 맛있어요,,0,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2025-12-20,저녁,1,False,바로 입장,데이트,연인·배우자,영수증,커피 굿,커피가 맛있어요,1,0
120106a3-3a18-5c23-be7a-9620aa62ccc5,2025-10-14,점심,1,,,,,영수증,싸고 맛있어요~ 음료가 맛있어요,,0,0
20c06f08-eee6-501e-be35-3215bb741297,2026-02-26,,1,False,바로 입장여행,,지인·동료,영수증,1박 2일 서울 나들이 중 <더한옥>에서 <베이글브런치 & 크로플브런치 & 와플브런치>와 <대추차 & 매실차 & 레몬에이드 & 페퍼민트(아이스 추가)> 먹었어요. 대추차 진하고 맛있어요~~^^ 디저트가 맛있어요+4,,0,0
20c06f08-eee6-501e-be35-3215bb741297,2025-11-08,아침,1,False,바로 입장나들이,,연인·배우자,영수증,북촌 안국역에서 조금 올라가면 있는 전통 찻집입니다. 이주변에 요즘 핫한 카페들 많지만 여긴 오래되고 조용한 곳이에요. 안에 한옥이 정말 예쁘고 분위기 좋습니다. 전통차가 다양한데 생강차와 쌍화차 맛있네요. 인절미 크로플 추천합니다. 와플 안에도 떡을 넣으셨는지 폭신하고 쫄깃하네요. 주변에 외국인 분들도 많습니다. 음료가 맛있어요+4,,0,0
20c06f08-eee6-501e-be35-3215bb741297,2026-03-02,저녁,1,False,바로 입장,,,영수증,"한옥이라 좋고, 따뜻한 차 좋아요^^ 음료가 맛있어요+4",,0,0
20c06f08-eee6-501e-be35-3215bb741297,2025-12-22,점심,1,False,바로 입장,일상,,영수증,카페이름처럼 고즈넉하고 고풍스런 분위기에 전체적으로 조용해서 괜챻네요 와플도 맛있답니다 디저트가 맛있어요+1,,0,1
20c06f08-eee6-501e-be35-3215bb741297,2025-07-11,아침,1,False,바로 입장,친목,,영수증,더 한옥이니 전통차가 있어야 하는 편견을 깨는 곳. 한옥의 정겨움과 아름다움을 느끼는 날. 아포카토와 한옥빙수를 주문. 한옥빙수는 팥빙수~팥만 먹었지만 팥빙수를 좋아하는 사람에겐 많은 양도 아닐 듯. 음료가 맛있어요+1,,0,1
20c06f08-eee6-501e-be35-3215bb741297,2025-07-28,점심,1,True,바로 입장회식,,지인·동료,영수증,"워크숍 중간에 빙수 먹으려고 방문했습니당!!!! 단체라서 사전에 예약 후 방문했는데 자리도 넘 잘 만들어주시고 음식메뉴도 빠르게 준비해주셔서 넘 감사했어요!! 무엇보다 한옥이라 다들 너무 좋아하셨네요 :) 대화하기도 좋고 흘러나오는 노래가 잔잔해서 쉬기 넘 좋았어요!! 특히나, 빙수+한옥조합 100점♥️♥️ 넘 만족스럽습니당!! 개인적으로도 또 방문하러 올게요~~ 오늘부터 최애카페입니당><!!! 감사했어요 사장님😖😖",커피가 맛있어요,4,0
20c06f08-eee6-501e-be35-3215bb741297,2025-07-13,저녁,1,False,바로 입장,일상,혼자,결제내역,"식사와 카페가 같이 해결 가능한 곳을 찾다 오게되었어요. 베이글 브런치랑 오미자 에이드 먹었는데 브런치 양도 푸짐하고, 음료도 맛있었어요. 분위기도 고즈넉하고 한옥 감성도 한가득 담겨있는 장소라 다음에도 오고 싶어요!",빵이 맛있어요,4,0
20c06f08-eee6-501e-be35-3215bb741297,2025-10-30,저녁,1,False,바로 입장,친목,친구,영수증,음료가 맛있어요+4,,0,0
20c06f08-eee6-501e-be35-3215bb741297,2025-11-02,아침,1,False,바로 입장,친목,지인·동료,영수증,좋아요 대화하기 좋아요,,0,0
20c06f08-eee6-501e-be35-3215bb741297,2025-06-07,점심,1,False,바로 입장나들이부모님,,,영수증,멋있어요 옛날 와플st,커피가 맛있어요,2,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2022-11-03,점심,1,,,,,영수증,좋아요 가성비가 좋아요,,0,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2022-06-06,점심,1,,,,,영수증,,커피가 맛있어요,0,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2021-07-18,,1,,,,,영수증,점 점심에 방문 지인 추천으로 처음 방문했습니다. 연세드신 여사장님이 정성껏 음식을 준비해주십니다. 1번 파니니 담백하고 고급지네요. 아이들은 4번 파니니 잘먹었습니다. 파스타도 인기 만점이었습니다. 커피도 라바짜로 일품입니다. 티라미슈도 강추입니다 재료하나하나 고급지고 특히 파니니 빵이 맛있었습니다. 인테리어도 깔끔하고 매장내에 책도 꽤많아서 책읽기 좋습니다 다만 영업시간이 다소 짧아서 방문전에 전화로 문의하시는것을 추천드립니다 다음에도 재방문의사있습니다,매장이 청결해요,4,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2021-09-11,,1,,,,,영수증,"점 점심에 방문 인테리어도 예쁘고, 커피랑 샌드위치 맛있어요 ~ 사장님도 친절하고 좋으세요 :) 친절해요+3",,0,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2022-06-06,저녁,1,,,,,영수증,ㅣ 디저트가 맛있어요,,0,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2021-04-17,,1,,,,,영수증,3.5 점 점심에 방문 카페좋아용 ㅎㅎ,,0,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2020-11-15,,1,,,,,영수증,점 점심에 방문 잠깐 시간때우려고 들어갔는데 기대이상으로 아늑하고 맛있어요. 밥먹기전에 간가라 파니니나 프렌치토스트 못먹었는데 옆테이블꺼 보니 다음에 먹으러와야겟어요ㅠ,,0,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2021-01-23,,1,,,,,영수증,점 점심에 방문 음료도 맛있었고 사장님이 정말 친절하셨어요,,0,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2021-01-03,,1,,,,,영수증,점 점심에 방문 사장님이 친절 하시고 그자리에서 파니니를 눌러주시더라구요 따뜻하고 정말 맛있었습니다 경리단길 입구여서 분위기도 좋았어요 다음번엔 앉아서 즐길 수 있기를 바라겠습니다!,,0,0
647da076-58c9-54e2-ac58-5b297bb8ff1d,2020-08-14,,3,,,,,영수증,점 점심에 방문 사장님 친절하시고 음료가 맛있다,,0,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2026-02-05,점심,1,False,바로 입장,일상,,영수증,아이가 두바이쫀득쿠키에 빠져있어요~! 다른곳 두쫀쿠는 달아서 잘 못먹겠다고 하는데 동네커피 두쫀쿠는 달면서 고소함이 가득퍼져서 너무 맛있다고 해요 ㅎ 월요일 방문해서 먹고.. 오늘도 사와서 집에서 맛있게 먹고있어요 ~! 제가 먹어본 두쫀쿠(다른지역)보다 고소하고 맛있어요 ^^,커피가 맛있어요,4,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2026-03-01,,1,False,바로 입장,일상,연인·배우자,영수증,커피 디저트 다 너무 맛있어서 자주 방문해요 ㅎㅎ 다음에는 샌드위치도 먹어보려구요!!,커피가 맛있어요,4,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2026-01-23,점심,1,False,바로 입장,일상,혼자,결제내역,가끔 기분전환하러 공부하러 오는데 아늑해서 좋아요😋 두쫀쿠도 파는데 나중에 도전하러 와야겠어요 (여기 두쫀쿠 맛있다고 계속 사람들이 와서 파냐고 물어보더라구요 (솔깃😗)),커피가 맛있어요,3,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2026-01-31,점심,2,False,바로 입장,일상,친구,영수증,동네커피. 오랜만에 갔는데 두쫀쿠있어서 얼른 먹어봤어요. 처음 먹어봤는데 맛있더라고용,커피가 맛있어요,4,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2026-03-14,,1,False,바로 입장,데이트,연인·배우자,영수증,호밀빵 바게뜨인데 엄청 부드럽고 슈크림마냥 잘 넘어갑니다. 먹어보고 깜짝놀라서 리뷰씁니다.,커피가 맛있어요,4,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2026-03-16,,1,False,바로 입장,데이트,연인·배우자,영수증,대화가 울려서 시끄럽긴하지만 인테리어가 멋져요,인테리어가 멋져요,4,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2026-01-22,점심,1,False,바로 입장,일상,지인·동료,영수증,커피도 맛있고 카페분위기도좋아요~~,커피가 맛있어요,4,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2026-02-22,,1,False,바로 입장,일상,연인·배우자,영수증,커피도 맛있고 디저트도 맛있는데 커피는 주문한지 50분걸려 받았고 디저트는 까먹으셔서 주문한지 1시간반걸려 받았어요..개선이 필요해 보여요 다른손님들도 짜증내더라구요..,커피가 맛있어요,2,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2025-12-21,,3,,10분 이내,일상,지인·동료,영수증,아메리카노 종류가 다양해서 좋습니다. 인테리어가 아늑하고 친절합니다.,커피가 맛있어요,4,0
51e7fd87-ee66-5f3a-bcea-6ede26c62cc2,2025-12-07,,1,False,바로 입장,친목,친구,영수증,분위기 좋아요 사진이 잘 나와요 음료가 맛있어요+2,,0,0
a4a867ed-6f9a-5511-bcec-7b7f7d98e6aa,2026-02-28,저녁,1,False,바로 입장,데이트,연인·배우자,영수증,논현동에서 유명한 디저트맛집! ㅎㅎ엄마에게 맛있는거 드리고싶어서 엄마만나러 가는길 선물로 사가요♥️♥️언제 먹어도 맛있고 선물로 사기 딱좋아요❤❤,커피가 맛있어요,4,0
a4a867ed-6f9a-5511-bcec-7b7f7d98e6aa,2026-01-15,점심,3,False,바로 입장,일상,혼자,결제내역,두바이 디저트 너무 땡겨서 다쿠아즈랑 까눌레 구매했어요ㅎㅎ 카다이프 너무 촉촉하고 원물맛 많이 나서 존맛!! 까눌레는 엄청난 겉바속촉 식감이네용ㅋㅋㅋ 다쿠아즈는 사실 겉이 좀 메말라서 퍽퍽했는데 필링이 넘 맛있어요😋 디저트가 맛있어요+3,,0,0
a4a867ed-6f9a-5511-bcec-7b7f7d98e6aa,2026-02-21,저녁,1,False,바로 입장,친목,지인·동료,영수증,직장동료의 극찬으로 방문히게 됐어요. 역시 입맛까다로운 미식가 지인의 결정이 맞았어요!! 너무 맛있어요!! 이제 방앗간을 못 지나치는 참새가 될듯요 ㅎㅎ 번창하세요 ;),커피가 맛있어요,4,0
